,data,idAluno,porcentagemAcerto,questao
13667,2018-08-27 21:30:53.670,5b7b1d6d9513a60408ac2d18,100.0,59887c83684f4a3f78163c02
13668,2018-08-27 21:31:41.471,5b7b1d409513a60408ac2d11,100.0,5994485a487ae0183f7dbffa
13669,2018-08-27 21:33:32.547,5b7b1d059513a60408ac2d0e,0.0,59887121d7c3703f96fda00c
13670,2018-08-27 21:36:08.343,5b7aea279513a60408ac2bf0,0.0,59887c83684f4a3f78163c02
13671,2018-08-27 21:49:04.507,5b7b011e9513a60408ac2c17,100.0,5ac22eade1b024040e6831bc
13672,2018-08-27 22:01:06.434,5b843ab49513a60408ac3c92,100.0,59c6f36b1ad5f80f70aa69b2
13673,2018-08-27 22:06:07.738,5b843ab49513a60408ac3c92,100.0,59c6e61b1ad5f80f70aa69a8
13674,2018-08-27 22:13:25.958,5b7c57e19513a60408ac2eb5,100.0,599ad39ed9b4c2079007acb8
13675,2018-08-27 22:18:09.004,5b843ab49513a60408ac3c92,100.0,5994434aa76e28186bdf5672
13676,2018-08-27 22:32:53.150,5b843ab49513a60408ac3c92,100.0,5994485a487ae0183f7dbffa
13677,2018-08-27 22:36:37.155,5b7c57e19513a60408ac2eb5,100.0,599ae054495fac076a06d3ef
13678,2018-08-27 22:37:47.491,5b7344059513a60408ac2589,100.0,59887121d7c3703f96fda00c
13679,2018-08-27 22:39:36.375,5b7c57e19513a60408ac2eb5,100.0,599adae4d9b4c2079007acc3
13680,2018-08-27 22:46:12.852,5b7c57e19513a60408ac2eb5,100.0,599c7401f3b5c20e93bcb46c
13681,2018-08-27 22:48:44.071,5b843ab49513a60408ac3c92,100.0,59c6ead1989d8a0f982aa3cf
13682,2018-08-27 22:48:48.958,5b7c57e19513a60408ac2eb5,100.0,599c75a6a5ed530eb597c822
13683,2018-08-27 23:13:38.669,5b7c7b129513a60408ac30a0,100.0,59888ea5d2f43b3f548ef057
13684,2018-08-27 23:18:25.881,5b7b013d9513a60408ac2c1a,50.0,59c6e61b1ad5f80f70aa69a8
13685,2018-08-27 23:21:07.707,5b7b1d6b9513a60408ac2d17,100.0,59888cb2d2f43b3f548ef054
13686,2018-08-27 23:34:58.943,5b7344059513a60408ac2589,100.0,59888ea5d2f43b3f548ef057
13687,2018-08-27 23:37:05.252,5b843ab49513a60408ac3c92,100.0,59887121d7c3703f96fda00c
13688,2018-08-27 23:42:54.547,5b7da5b19513a60408ac3263,100.0,5994434aa76e28186bdf5672
13689,2018-08-27 23:43:21.550,5b7b013d9513a60408ac2c1a,100.0,59c6f36b1ad5f80f70aa69b2
13690,2018-08-27 23:47:07.192,5b843ab49513a60408ac3c92,100.0,59888cb2d2f43b3f548ef054
13691,2018-08-27 23:48:04.381,5b733e399513a60408ac2584,100.0,59887c83684f4a3f78163c02
13692,2018-08-27 23:53:44.101,5b7da5b19513a60408ac3263,100.0,5994485a487ae0183f7dbffa
13693,2018-08-27 23:56:02.962,5b733e399513a60408ac2584,100.0,59885f8d684f4a3f78163c00
13694,2018-08-27 23:57:10.730,5b7471839513a60408ac265e,100.0,59987cdfa9ad3601f0875034
13695,2018-08-28 00:01:03.258,5b7471839513a60408ac265e,100.0,5998737a54b78701f54e9666
13696,2018-08-28 00:01:09.012,5b843ab49513a60408ac3c92,100.0,59888ea5d2f43b3f548ef057
13697,2018-08-28 00:05:29.211,5b7da5b19513a60408ac3263,100.0,5994498d0875c31866aa6922
13698,2018-08-28 00:06:24.409,5b7da5b19513a60408ac3263,100.0,59c6dd3e1ad5f80f70aa69a2
13699,2018-08-28 00:06:57.217,5b7471839513a60408ac265e,100.0,599a32d6d9b4c2079007acb4
13700,2018-08-28 00:08:09.390,5b7344059513a60408ac2589,100.0,59887c83684f4a3f78163c02
13701,2018-08-28 00:09:52.646,5b7da5b19513a60408ac3263,100.0,59c6e61b1ad5f80f70aa69a8
13702,2018-08-28 00:11:36.504,5b7471839513a60408ac265e,100.0,599ae054495fac076a06d3ef
13703,2018-08-28 00:12:03.685,5b7da5b19513a60408ac3263,100.0,59c6ead1989d8a0f982aa3cf
13704,2018-08-28 00:13:11.758,5b843ab49513a60408ac3c92,100.0,59887c83684f4a3f78163c02
13705,2018-08-28 00:19:52.853,5b736d179513a60408ac25b7,100.0,59887c83684f4a3f78163c02
13706,2018-08-28 00:22:27.319,5b736d179513a60408ac25b7,100.0,59986ee1aa6c19020665d5ec
13707,2018-08-28 00:22:37.392,5b7c7b129513a60408ac30a0,100.0,59887121d7c3703f96fda00c
13708,2018-08-28 00:24:20.456,5b736d179513a60408ac25b7,100.0,599871e1a9ad3601f087502a
13709,2018-08-28 00:26:46.052,5b736d179513a60408ac25b7,100.0,5998737a54b78701f54e9666
13710,2018-08-28 00:35:55.409,5b738ec59513a60408ac25c1,100.0,59887c83684f4a3f78163c02
13711,2018-08-28 00:37:20.677,5b7b1d6b9513a60408ac2d17,100.0,5994434aa76e28186bdf5672
13712,2018-08-28 00:48:23.982,5b736d179513a60408ac25b7,100.0,5998793aaa6c19020665d5f2
13713,2018-08-28 00:51:55.761,5b736d179513a60408ac25b7,100.0,59987b6ba9ad3601f0875030
13714,2018-08-28 00:52:07.394,5b7da5b19513a60408ac3263,100.0,59c6f36b1ad5f80f70aa69b2
13715,2018-08-28 00:55:16.498,5b843ab49513a60408ac3c92,100.0,5ad7ce49241ada0408e6aa22
13716,2018-08-28 00:59:51.494,5b7b1d6b9513a60408ac2d17,100.0,5994485a487ae0183f7dbffa
13717,2018-08-28 01:13:11.280,5b7b1d6b9513a60408ac2d17,100.0,59c6e61b1ad5f80f70aa69a8
13718,2018-08-28 01:15:35.503,5b76f47e9513a60408ac2aa7,100.0,59887121d7c3703f96fda00c
13719,2018-08-28 01:21:38.986,5b7aea279513a60408ac2bf0,100.0,59887c83684f4a3f78163c02
13720,2018-08-28 01:28:00.034,5b7b1d039513a60408ac2d0d,100.0,59885f8d684f4a3f78163c00
13721,2018-08-28 01:31:04.895,5b76f47e9513a60408ac2aa7,100.0,59888ea5d2f43b3f548ef057
13722,2018-08-28 01:35:57.239,5b7c7b129513a60408ac30a0,100.0,59887c83684f4a3f78163c02
13723,2018-08-28 01:37:04.080,5b72100e9513a60408ac24e3,100.0,5994498d0875c31866aa6922
13724,2018-08-28 01:39:44.413,5b7b1d4f9513a60408ac2d14,100.0,599a32d6d9b4c2079007acb4
13725,2018-08-28 01:49:07.032,5b7b1d4f9513a60408ac2d14,80.0,599ad893d9b4c2079007acbd
13726,2018-08-28 01:51:13.660,5b76f47e9513a60408ac2aa7,100.0,59887c83684f4a3f78163c02
13727,2018-08-28 01:53:51.715,5b7b1d6b9513a60408ac2d17,100.0,59c6ead1989d8a0f982aa3cf
13728,2018-08-28 02:09:27.247,5b7b1d039513a60408ac2d0d,100.0,59887121d7c3703f96fda00c
13729,2018-08-28 02:24:04.649,5b7b1d6d9513a60408ac2d18,100.0,59888cb2d2f43b3f548ef054
13730,2018-08-28 02:24:48.967,5b7b1d4f9513a60408ac2d14,100.0,599ae054495fac076a06d3ef
13731,2018-08-28 02:37:44.898,5b7b1d039513a60408ac2d0d,100.0,59887c83684f4a3f78163c02
13732,2018-08-28 02:40:54.188,5b7b1d4f9513a60408ac2d14,100.0,599ad39ed9b4c2079007acb8
13733,2018-08-28 02:46:02.686,5b7b1d4f9513a60408ac2d14,100.0,599adae4d9b4c2079007acc3
13734,2018-08-28 02:51:57.573,5b7b1d4f9513a60408ac2d14,100.0,59986ee1aa6c19020665d5ec
13735,2018-08-28 03:16:27.391,5b7b1d6d9513a60408ac2d18,100.0,59c6f36b1ad5f80f70aa69b2
13736,2018-08-28 03:21:21.398,5b7b1d6d9513a60408ac2d18,100.0,59c6e61b1ad5f80f70aa69a8
13737,2018-08-28 03:29:20.351,5b7b1d4f9513a60408ac2d14,100.0,599871e1a9ad3601f087502a
13738,2018-08-28 03:29:47.732,5b7b1d6d9513a60408ac2d18,100.0,5994434aa76e28186bdf5672
13739,2018-08-28 03:32:34.704,5b7b1d4f9513a60408ac2d14,100.0,5998737a54b78701f54e9666
13740,2018-08-28 03:37:39.674,5b7b1d6d9513a60408ac2d18,100.0,5994485a487ae0183f7dbffa
13741,2018-08-28 03:49:35.270,5b7b1d4f9513a60408ac2d14,100.0,5998793aaa6c19020665d5f2
13742,2018-08-28 03:54:48.459,5b7b1d6d9513a60408ac2d18,100.0,59c6ead1989d8a0f982aa3cf
13743,2018-08-28 03:57:32.466,5b7b1d4f9513a60408ac2d14,100.0,59987b6ba9ad3601f0875030
13744,2018-08-28 04:06:06.441,5b7b1d4f9513a60408ac2d14,100.0,59987cdfa9ad3601f0875034
13745,2018-08-28 04:13:20.375,5b7b1d4f9513a60408ac2d14,100.0,599c7401f3b5c20e93bcb46c
13746,2018-08-28 04:17:38.654,5b7b1d4f9513a60408ac2d14,100.0,599c75a6a5ed530eb597c822
13747,2018-08-28 04:47:55.502,5b7c6f4b9513a60408ac3012,100.0,59888cb2d2f43b3f548ef054
13748,2018-08-28 04:53:28.842,5b7c6f4b9513a60408ac3012,100.0,59c6dd3e1ad5f80f70aa69a2
13749,2018-08-28 05:19:33.163,5b7c6f4b9513a60408ac3012,100.0,5ad7cabc241ada0408e6aa1f
13750,2018-08-28 05:25:08.414,5b7c6f4b9513a60408ac3012,100.0,5994498d0875c31866aa6922
13751,2018-08-28 12:09:22.880,5b7a09ef9513a60408ac2bad,100.0,59887c83684f4a3f78163c02
13753,2018-08-28 13:36:34.682,5b7964ce9513a60408ac2b1c,0.0,59885f8d684f4a3f78163c00
13754,2018-08-28 14:04:24.033,5b7964ce9513a60408ac2b1c,0.0,59888ea5d2f43b3f548ef057
13755,2018-08-28 14:32:13.220,5b7487419513a60408ac2770,100.0,599f38a829d3675122df9721
13756,2018-08-28 14:32:31.216,5b7b1d389513a60408ac2d10,0.0,59887121d7c3703f96fda00c
13757,2018-08-28 14:34:34.531,5b7487419513a60408ac2770,100.0,599f443c86dc8a511d9a8ea3
13758,2018-08-28 14:38:15.167,5b7487419513a60408ac2770,100.0,599f71d83551032e83e82fdf
13759,2018-08-28 14:43:39.290,5b7b1d389513a60408ac2d10,0.0,59887c83684f4a3f78163c02
13760,2018-08-28 14:48:45.951,5b7964ce9513a60408ac2b1c,0.0,59887121d7c3703f96fda00c
13761,2018-08-28 17:14:31.041,5b7c6f459513a60408ac3011,100.0,599a32d6d9b4c2079007acb4
13762,2018-08-28 17:28:42.096,5b7da4249513a60408ac3254,100.0,59887c83684f4a3f78163c02
13763,2018-08-28 17:38:32.774,5b73507d9513a60408ac25a3,92.0,59a09e045e65ea64a07f26d0
13764,2018-08-28 17:55:14.064,5b73507d9513a60408ac25a3,100.0,59b8920c1de02618c84a1202
13765,2018-08-28 17:57:25.135,5b7c6f459513a60408ac3011,80.0,599ad893d9b4c2079007acbd
13766,2018-08-28 17:59:17.418,5b7c58349513a60408ac2ebd,100.0,59986ee1aa6c19020665d5ec
13767,2018-08-28 18:03:41.167,5b7c6f769513a60408ac3013,100.0,599a32d6d9b4c2079007acb4
13768,2018-08-28 18:07:26.032,5b7aff3c9513a60408ac2c07,100.0,59986ee1aa6c19020665d5ec
13769,2018-08-28 18:08:01.605,5b7c57dc9513a60408ac2eb4,100.0,599a32d6d9b4c2079007acb4
13770,2018-08-28 18:08:34.887,5ab8fc765524bd06692730ed,100.0,599a32d6d9b4c2079007acb4
13771,2018-08-28 18:10:22.150,5ab3c51e5524bd0669272de0,100.0,599a32d6d9b4c2079007acb4
13772,2018-08-28 18:10:31.641,5b7c58349513a60408ac2ebd,100.0,599a32d6d9b4c2079007acb4
13773,2018-08-28 18:10:48.378,5b7c57eb9513a60408ac2eb7,100.0,599a32d6d9b4c2079007acb4
13774,2018-08-28 18:11:25.760,5b7c5c5e9513a60408ac2eff,100.0,599a32d6d9b4c2079007acb4
13775,2018-08-28 18:11:58.979,5b7c624d9513a60408ac2f85,100.0,599a32d6d9b4c2079007acb4
13776,2018-08-28 18:12:38.628,5b7c57b29513a60408ac2eaf,100.0,599a32d6d9b4c2079007acb4
13777,2018-08-28 18:13:59.845,5b7c6f769513a60408ac3013,100.0,599ae054495fac076a06d3ef
13778,2018-08-28 18:14:30.819,5ab26763f929900420522a50,100.0,59986ee1aa6c19020665d5ec
13779,2018-08-28 18:14:35.249,5aa68f9fbaa69604102c742b,100.0,599ad893d9b4c2079007acbd
13780,2018-08-28 18:15:36.051,5ab3aeb15524bd0669272d6e,100.0,599a32d6d9b4c2079007acb4
13781,2018-08-28 18:15:50.194,5ab26763f929900420522a50,100.0,59986ee1aa6c19020665d5ec
13782,2018-08-28 18:16:03.129,5b7c57dc9513a60408ac2eb4,100.0,599ad39ed9b4c2079007acb8
13783,2018-08-28 18:16:54.468,5b7c58069513a60408ac2eba,100.0,599a32d6d9b4c2079007acb4
13784,2018-08-28 18:17:18.038,5ab26763f929900420522a50,100.0,599871e1a9ad3601f087502a
13785,2018-08-28 18:17:57.245,5b858e769513a60408ac419c,100.0,599a32d6d9b4c2079007acb4
13786,2018-08-28 18:17:59.091,5ab26763f929900420522a50,100.0,5998737a54b78701f54e9666
13787,2018-08-28 18:18:33.293,5b7aff3c9513a60408ac2c07,100.0,599ad39ed9b4c2079007acb8
13788,2018-08-28 18:18:40.842,5b69e0e39513a60408ac249c,0.0,599a32d6d9b4c2079007acb4
13789,2018-08-28 18:19:23.872,5b7c57e19513a60408ac2eb5,100.0,599ad893d9b4c2079007acbd
13790,2018-08-28 18:19:47.657,5b7c57e99513a60408ac2eb6,100.0,599a32d6d9b4c2079007acb4
13791,2018-08-28 18:20:01.727,5ab8fc765524bd06692730ed,100.0,599ad893d9b4c2079007acbd
13792,2018-08-28 18:21:19.216,5aa68f90baa69604102c742a,100.0,599ad893d9b4c2079007acbd
13793,2018-08-28 18:21:27.144,5aa68f9fbaa69604102c742b,100.0,599adae4d9b4c2079007acc3
13794,2018-08-28 18:21:41.787,5b7c646d9513a60408ac2f8e,100.0,599a32d6d9b4c2079007acb4
13795,2018-08-28 18:22:01.445,5b858ebf9513a60408ac41a5,100.0,599a32d6d9b4c2079007acb4
13796,2018-08-28 18:22:42.897,5b7c57b29513a60408ac2eaf,100.0,599ad893d9b4c2079007acbd
13797,2018-08-28 18:22:47.626,5b7c57dc9513a60408ac2eb4,100.0,599ad893d9b4c2079007acbd
13798,2018-08-28 18:24:32.928,5b7b1d529513a60408ac2d15,0.0,59887121d7c3703f96fda00c
13799,2018-08-28 18:24:47.945,5b7c624d9513a60408ac2f85,100.0,599ad893d9b4c2079007acbd
13800,2018-08-28 18:24:50.336,5ab3c51e5524bd0669272de0,100.0,599ad893d9b4c2079007acbd
13801,2018-08-28 18:25:17.462,5b7aff3c9513a60408ac2c07,100.0,599ad893d9b4c2079007acbd
13802,2018-08-28 18:27:14.298,5b7c61ed9513a60408ac2f7f,100.0,59d29750dc0ada44262e5ad3
13803,2018-08-28 18:27:45.649,5b7c57dc9513a60408ac2eb4,100.0,599adae4d9b4c2079007acc3
13804,2018-08-28 18:28:18.520,5aa68f87f9299004205227b8,100.0,599ad893d9b4c2079007acbd
13805,2018-08-28 18:28:26.400,5aa68f90baa69604102c742a,100.0,599adae4d9b4c2079007acc3
13806,2018-08-28 18:28:36.927,5aa68f9fbaa69604102c742b,100.0,59986ee1aa6c19020665d5ec
13807,2018-08-28 18:29:08.401,5b7c57b29513a60408ac2eaf,100.0,599ae054495fac076a06d3ef
13808,2018-08-28 18:31:27.084,5ab3aeb15524bd0669272d6e,100.0,599ae054495fac076a06d3ef
13809,2018-08-28 18:31:37.654,5aa68f9fbaa69604102c742b,100.0,599871e1a9ad3601f087502a
13810,2018-08-28 18:32:42.936,5b7c58069513a60408ac2eba,100.0,599ad893d9b4c2079007acbd
13811,2018-08-28 18:34:06.417,5aa68f87f9299004205227b8,100.0,599adae4d9b4c2079007acc3
13812,2018-08-28 18:34:10.828,5b7c57dc9513a60408ac2eb4,100.0,599ae054495fac076a06d3ef
13813,2018-08-28 18:34:20.522,5aa68f9fbaa69604102c742b,100.0,5998737a54b78701f54e9666
13814,2018-08-28 18:35:06.882,5ab3c51e5524bd0669272de0,100.0,599ae054495fac076a06d3ef
13815,2018-08-28 18:35:41.587,5b7c64799513a60408ac2f8f,100.0,599c840c57e9860ebafb3c8a
13816,2018-08-28 18:36:48.068,5b858e769513a60408ac419c,100.0,599ad39ed9b4c2079007acb8
13817,2018-08-28 18:38:46.413,5b7aff3c9513a60408ac2c07,100.0,599adae4d9b4c2079007acc3
13818,2018-08-28 18:39:03.750,5ab26763f929900420522a50,100.0,599a32d6d9b4c2079007acb4
13819,2018-08-28 18:40:41.821,5b7a09ef9513a60408ac2bad,100.0,59888cb2d2f43b3f548ef054
13820,2018-08-28 18:41:10.218,5b69e0e39513a60408ac249c,100.0,599ad893d9b4c2079007acbd
13821,2018-08-28 18:41:18.248,5b7c57e99513a60408ac2eb6,100.0,599ad39ed9b4c2079007acb8
13822,2018-08-28 18:42:30.757,5b7c624d9513a60408ac2f85,100.0,599ae054495fac076a06d3ef
13823,2018-08-28 18:42:54.038,5b7c646d9513a60408ac2f8e,100.0,599ad893d9b4c2079007acbd
13824,2018-08-28 18:43:07.267,5b7c6f769513a60408ac3013,100.0,599ad39ed9b4c2079007acb8
13825,2018-08-28 18:43:09.477,5aa68f9fbaa69604102c742b,100.0,599ad39ed9b4c2079007acb8
13826,2018-08-28 18:45:42.939,5b7c57eb9513a60408ac2eb7,100.0,599ad893d9b4c2079007acbd
13827,2018-08-28 18:46:45.749,5b7c58069513a60408ac2eba,100.0,599ae054495fac076a06d3ef
13828,2018-08-28 18:46:48.618,5b858e769513a60408ac419c,100.0,599adae4d9b4c2079007acc3
13829,2018-08-28 18:46:49.755,5b73507d9513a60408ac25a3,80.0,59b89d23b9380218cd357ccf
13830,2018-08-28 18:47:29.819,5ab26763f929900420522a50,100.0,599adae4d9b4c2079007acc3
13831,2018-08-28 18:47:34.368,5ab8fc765524bd06692730ed,100.0,599ad39ed9b4c2079007acb8
13832,2018-08-28 18:48:21.252,5b858e839513a60408ac41a3,100.0,599ad39ed9b4c2079007acb8
13833,2018-08-28 18:50:01.633,5b7c6f769513a60408ac3013,100.0,599adae4d9b4c2079007acc3
13834,2018-08-28 18:51:00.192,5b7c57b29513a60408ac2eaf,100.0,599ad39ed9b4c2079007acb8
13835,2018-08-28 18:53:34.551,5b858f109513a60408ac41a6,0.0,599adae4d9b4c2079007acc3
13836,2018-08-28 18:53:48.215,5ab3aeb15524bd0669272d6e,100.0,599adae4d9b4c2079007acc3
13837,2018-08-28 18:54:25.727,5b7c58349513a60408ac2ebd,100.0,599adae4d9b4c2079007acc3
13838,2018-08-28 18:54:32.711,5b858ebf9513a60408ac41a5,100.0,599ad893d9b4c2079007acbd
13839,2018-08-28 18:57:01.069,5b858e769513a60408ac419c,100.0,599ae054495fac076a06d3ef
13840,2018-08-28 18:57:07.674,5b7c646d9513a60408ac2f8e,100.0,599ae054495fac076a06d3ef
13841,2018-08-28 18:57:12.672,5b858ebf9513a60408ac41a5,100.0,599ae054495fac076a06d3ef
13842,2018-08-28 18:58:36.510,5b7b1d529513a60408ac2d15,0.0,59887121d7c3703f96fda00c
13843,2018-08-28 18:58:38.638,5b7aff3c9513a60408ac2c07,100.0,599ae054495fac076a06d3ef
13844,2018-08-28 18:58:39.480,5ab26763f929900420522a50,100.0,599ae054495fac076a06d3ef
13845,2018-08-28 19:00:11.138,5b73507d9513a60408ac25a3,100.0,59b8a958abb64118e6e48cad
13846,2018-08-28 19:01:04.220,5ab26763f929900420522a50,100.0,599ad893d9b4c2079007acbd
13847,2018-08-28 19:01:19.288,5b7c57e99513a60408ac2eb6,100.0,599adae4d9b4c2079007acc3
13848,2018-08-28 19:01:23.892,5b7c57e19513a60408ac2eb5,100.0,5ad7ce49241ada0408e6aa22
13849,2018-08-28 19:01:44.536,5b7c57e99513a60408ac2eb6,100.0,599ad893d9b4c2079007acbd
13850,2018-08-28 19:01:53.691,5b7c57b29513a60408ac2eaf,100.0,599adae4d9b4c2079007acc3
13851,2018-08-28 19:02:06.333,5b7c5c5e9513a60408ac2eff,100.0,599ad39ed9b4c2079007acb8
13852,2018-08-28 19:04:11.756,5b7c57eb9513a60408ac2eb7,100.0,599ae054495fac076a06d3ef
13853,2018-08-28 19:05:02.388,5b7c6f769513a60408ac3013,100.0,599ad893d9b4c2079007acbd
13854,2018-08-28 19:05:19.348,5ab8fc765524bd06692730ed,100.0,599ae054495fac076a06d3ef
13855,2018-08-28 19:05:24.649,5b69e0e39513a60408ac249c,100.0,599ae054495fac076a06d3ef
13856,2018-08-28 19:06:02.080,5b858e839513a60408ac41a3,100.0,599a32d6d9b4c2079007acb4
13857,2018-08-28 19:06:17.074,5b7aff3c9513a60408ac2c07,100.0,599c7401f3b5c20e93bcb46c
13858,2018-08-28 19:08:03.425,5b7c64799513a60408ac2f8f,100.0,599c8896f3b5c20e93bcb480
13859,2018-08-28 19:08:05.049,5ab26763f929900420522a50,100.0,599ad39ed9b4c2079007acb8
13860,2018-08-28 19:08:15.888,5b73507d9513a60408ac25a3,100.0,59885f8d684f4a3f78163c00
13861,2018-08-28 19:08:27.101,5b858ebf9513a60408ac41a5,100.0,599adae4d9b4c2079007acc3
13862,2018-08-28 19:11:12.384,5b7c58349513a60408ac2ebd,100.0,599ad893d9b4c2079007acbd
13863,2018-08-28 19:14:39.234,5b7c5c5e9513a60408ac2eff,100.0,599ad893d9b4c2079007acbd
13864,2018-08-28 19:15:02.944,5b7c624d9513a60408ac2f85,100.0,599ad39ed9b4c2079007acb8
13865,2018-08-28 19:15:03.997,5ab3c51e5524bd0669272de0,100.0,599ad39ed9b4c2079007acb8
13866,2018-08-28 19:15:11.892,5b858e769513a60408ac419c,100.0,599ad893d9b4c2079007acbd
13867,2018-08-28 19:15:19.139,5b7c58349513a60408ac2ebd,100.0,599ae054495fac076a06d3ef
13868,2018-08-28 19:17:32.798,5b7c57e99513a60408ac2eb6,100.0,599ae054495fac076a06d3ef
13869,2018-08-28 19:19:13.728,5b858e769513a60408ac419c,100.0,59885f8d684f4a3f78163c00
13870,2018-08-28 19:19:27.474,5ab8fc765524bd06692730ed,100.0,599adae4d9b4c2079007acc3
13871,2018-08-28 19:20:52.581,5ab3c51e5524bd0669272de0,100.0,599adae4d9b4c2079007acc3
13872,2018-08-28 19:21:36.092,5b7c5c5e9513a60408ac2eff,100.0,599adae4d9b4c2079007acc3
13873,2018-08-28 19:21:56.322,5b7c624d9513a60408ac2f85,100.0,599adae4d9b4c2079007acc3
13875,2018-08-28 19:22:07.145,5b858e839513a60408ac41a3,100.0,599adae4d9b4c2079007acc3
13876,2018-08-28 19:25:29.035,5b73507d9513a60408ac25a3,100.0,599ad39ed9b4c2079007acb8
13877,2018-08-28 19:27:51.056,5b858ebf9513a60408ac41a5,100.0,599ad39ed9b4c2079007acb8
13878,2018-08-28 19:28:10.593,5b73507d9513a60408ac25a3,100.0,5ac2258be1b024040e683176
13879,2018-08-28 19:30:14.931,5b7c5c5e9513a60408ac2eff,100.0,599ae054495fac076a06d3ef
13880,2018-08-28 19:31:37.948,5b69e0e39513a60408ac249c,100.0,599ad39ed9b4c2079007acb8
13881,2018-08-28 19:34:10.198,5b7c57e19513a60408ac2eb5,100.0,599c7d9bf3b5c20e93bcb47b
13882,2018-08-28 19:34:37.464,5b69e0e39513a60408ac249c,100.0,599a32d6d9b4c2079007acb4
13883,2018-08-28 19:35:37.244,5b858e769513a60408ac419c,100.0,59887121d7c3703f96fda00c
13884,2018-08-28 19:35:49.971,5b858e839513a60408ac41a3,100.0,599ae054495fac076a06d3ef
13885,2018-08-28 19:36:25.555,5b7c58349513a60408ac2ebd,100.0,599ad39ed9b4c2079007acb8
13886,2018-08-28 19:37:15.776,5ab3aeb15524bd0669272d6e,100.0,599ad39ed9b4c2079007acb8
13887,2018-08-28 19:40:44.463,5b858e839513a60408ac41a3,100.0,599ad893d9b4c2079007acbd
13888,2018-08-28 19:47:41.400,5b7c5c5e9513a60408ac2eff,100.0,59885f8d684f4a3f78163c00
13889,2018-08-28 19:51:42.674,5b69e0e39513a60408ac249c,100.0,599adae4d9b4c2079007acc3
13890,2018-08-28 19:52:37.169,5ab3aeb15524bd0669272d6e,100.0,599ad893d9b4c2079007acbd
13891,2018-08-28 19:59:04.630,5b7c64799513a60408ac2f8f,100.0,59c6b6303793210f935e488e
13892,2018-08-28 20:05:19.696,5b7b1d039513a60408ac2d0d,100.0,59888ea5d2f43b3f548ef057
13893,2018-08-28 20:05:26.813,5b7b1d059513a60408ac2d0e,100.0,59888ea5d2f43b3f548ef057
13894,2018-08-28 20:06:18.392,5b7c6f089513a60408ac3009,100.0,599a32d6d9b4c2079007acb4
13895,2018-08-28 20:09:37.160,5b7c6f2c9513a60408ac300d,100.0,599a32d6d9b4c2079007acb4
13896,2018-08-28 20:10:30.384,5b7c6f3d9513a60408ac300e,100.0,599a32d6d9b4c2079007acb4
13897,2018-08-28 20:11:43.957,5b738ec59513a60408ac25c1,100.0,59888ea5d2f43b3f548ef057
13898,2018-08-28 20:12:15.218,5b85a98f9513a60408ac445d,100.0,599a32d6d9b4c2079007acb4
13899,2018-08-28 20:14:26.453,5b85ace09513a60408ac4485,100.0,599a32d6d9b4c2079007acb4
13900,2018-08-28 20:14:55.259,5b7c6ecf9513a60408ac3008,40.0,59986ee1aa6c19020665d5ec
13901,2018-08-28 20:16:44.398,5b7b1d529513a60408ac2d15,0.0,59887121d7c3703f96fda00c
13902,2018-08-28 20:16:52.471,5b7c6ecf9513a60408ac3008,100.0,599871e1a9ad3601f087502a
13903,2018-08-28 20:17:42.829,5b7c74349513a60408ac3051,100.0,599a32d6d9b4c2079007acb4
13904,2018-08-28 20:18:38.294,5b7b1d7a9513a60408ac2d1b,100.0,59887c83684f4a3f78163c02
13905,2018-08-28 20:18:51.355,5b7c6f459513a60408ac3011,100.0,599ae054495fac076a06d3ef
13906,2018-08-28 20:19:25.693,5b738ec59513a60408ac25c1,100.0,59888cb2d2f43b3f548ef054
13907,2018-08-28 20:20:40.425,5b7c6ecf9513a60408ac3008,100.0,5998737a54b78701f54e9666
13908,2018-08-28 20:21:42.553,5b7c6ecf9513a60408ac3008,100.0,59986ee1aa6c19020665d5ec
13909,2018-08-28 20:23:12.043,5b85aea29513a60408ac44b3,100.0,599a32d6d9b4c2079007acb4
13910,2018-08-28 20:25:03.800,5b7b1d059513a60408ac2d0e,100.0,59888cb2d2f43b3f548ef054
13911,2018-08-28 20:25:10.491,5b7c74349513a60408ac3051,100.0,599adae4d9b4c2079007acc3
13912,2018-08-28 20:25:56.370,5b7b1d039513a60408ac2d0d,100.0,59888cb2d2f43b3f548ef054
13913,2018-08-28 20:28:50.486,5b7b1d529513a60408ac2d15,0.0,59887121d7c3703f96fda00c
13914,2018-08-28 20:29:14.497,5b85aea29513a60408ac44b3,100.0,599adae4d9b4c2079007acc3
13915,2018-08-28 20:29:26.645,5b7c6ecf9513a60408ac3008,100.0,59987b6ba9ad3601f0875030
13916,2018-08-28 20:32:44.438,5b7c6d939513a60408ac2ff6,100.0,59888cb2d2f43b3f548ef054
13918,2018-08-28 20:33:04.850,5b7c64969513a60408ac2f92,100.0,59888cb2d2f43b3f548ef054
13919,2018-08-28 20:33:23.272,5b7c6dcd9513a60408ac2fff,100.0,59888cb2d2f43b3f548ef054
13920,2018-08-28 20:35:00.426,5b7c6f089513a60408ac3009,100.0,599ad39ed9b4c2079007acb8
13921,2018-08-28 20:35:06.611,5b7c6f4b9513a60408ac3012,100.0,599ad39ed9b4c2079007acb8
13922,2018-08-28 20:38:19.217,5b7c6d939513a60408ac2ff6,100.0,59888ea5d2f43b3f548ef057
